id,age,job,marital,education,default,housing,loan,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscription
9575,46,technician,married,professional.course,,yes,no,5,,0,,1.4,93.444,-36.1,4.968,5228.1,no
9576,33,self-employed,married,university.degree,no,no,no,7,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9577,33,technician,single,professional.course,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9578,51,blue-collar,married,basic.4y,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9579,31,entrepreneur,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9580,31,entrepreneur,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9581,50,entrepreneur,married,professional.course,,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,yes
9582,31,admin.,married,professional.course,,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9583,38,technician,divorced,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9584,32,admin.,married,high.school,no,no,no,8,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9585,38,technician,divorced,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9586,51,technician,divorced,professional.course,no,no,yes,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9587,36,technician,divorced,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9588,33,technician,married,high.school,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9589,35,admin.,single,university.degree,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9590,47,self-employed,married,basic.9y,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9591,33,housemaid,married,basic.9y,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9592,51,technician,married,university.degree,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9593,46,entrepreneur,married,basic.9y,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9594,51,blue-collar,married,basic.4y,,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9595,51,blue-collar,married,basic.4y,,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9596,38,management,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9597,47,admin.,married,high.school,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9598,30,admin.,single,university.degree,no,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9599,34,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9600,47,services,married,high.school,no,yes,yes,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9601,30,technician,single,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9602,39,management,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9603,39,management,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9604,53,technician,divorced,professional.course,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9605,30,admin.,single,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9606,45,blue-collar,married,basic.4y,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9607,38,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9608,56,housemaid,married,basic.4y,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9609,36,technician,married,professional.course,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9610,44,admin.,single,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9611,44,management,married,high.school,,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9612,36,admin.,married,university.degree,,no,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9613,45,blue-collar,married,basic.4y,no,no,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,yes
9614,33,admin.,married,professional.course,no,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9615,44,admin.,single,university.degree,no,no,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9616,32,self-employed,single,university.degree,no,yes,no,5,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9617,38,admin.,single,university.degree,,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9618,49,admin.,married,high.school,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9619,50,blue-collar,married,basic.4y,,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9620,37,admin.,married,high.school,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9621,36,admin.,single,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9622,32,admin.,married,university.degree,,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9623,45,admin.,married,high.school,,yes,yes,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9624,32,admin.,married,university.degree,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9625,36,technician,married,professional.course,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9626,29,technician,single,high.school,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9627,33,admin.,married,university.degree,no,,,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9628,46,admin.,married,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9629,47,entrepreneur,married,high.school,no,,,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9630,29,admin.,single,university.degree,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9631,52,blue-collar,married,basic.4y,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9632,52,blue-collar,married,basic.4y,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9633,35,admin.,married,university.degree,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9634,39,management,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9635,55,admin.,married,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9636,50,blue-collar,married,basic.6y,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9637,36,technician,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9638,36,technician,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9639,36,technician,married,university.degree,no,,,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9640,35,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9641,40,admin.,married,university.degree,no,no,yes,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9642,34,technician,married,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9643,54,admin.,married,high.school,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9644,29,admin.,single,university.degree,,no,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9645,51,housemaid,married,basic.4y,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9646,52,admin.,divorced,university.degree,,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9647,37,technician,married,professional.course,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9648,34,technician,married,professional.course,no,no,yes,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9649,29,admin.,single,university.degree,,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9650,36,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9651,33,technician,single,professional.course,no,no,yes,5,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9652,44,services,married,high.school,,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9653,38,admin.,married,university.degree,no,yes,no,7,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9654,41,technician,married,university.degree,no,no,yes,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9655,40,admin.,single,university.degree,,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9656,47,admin.,married,high.school,,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9657,36,admin.,married,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9658,30,technician,single,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9659,29,admin.,single,university.degree,,no,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9660,30,admin.,divorced,university.degree,no,no,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9661,35,admin.,single,university.degree,no,no,yes,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9662,51,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9663,30,admin.,single,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9664,30,technician,single,professional.course,no,no,no,5,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9665,38,technician,single,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9666,37,admin.,single,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9667,34,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9668,34,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9669,29,admin.,single,university.degree,,no,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9670,33,technician,married,professional.course,no,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9671,52,blue-collar,married,basic.6y,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9672,33,self-employed,married,basic.9y,,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9673,45,management,married,university.degree,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9674,41,technician,divorced,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9675,41,technician,divorced,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,yes
9676,34,admin.,divorced,high.school,no,yes,yes,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9677,58,admin.,married,high.school,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9678,46,blue-collar,married,basic.9y,,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9679,38,technician,married,professional.course,no,no,no,1,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9680,31,admin.,married,university.degree,no,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9681,33,technician,married,professional.course,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9682,50,blue-collar,married,basic.6y,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9683,58,self-employed,married,university.degree,no,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,yes
9684,53,entrepreneur,married,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9685,48,housemaid,married,basic.6y,,no,no,8,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9686,57,retired,married,basic.9y,,yes,no,6,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9687,38,technician,married,professional.course,,no,yes,6,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9688,38,technician,married,university.degree,no,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9689,57,retired,married,basic.9y,,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9690,50,blue-collar,married,basic.9y,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9691,42,self-employed,married,university.degree,no,no,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,yes
9692,42,self-employed,married,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9693,38,entrepreneur,married,university.degree,no,,,5,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9694,44,admin.,married,high.school,,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9695,34,admin.,divorced,high.school,no,yes,no,5,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9696,33,admin.,divorced,high.school,no,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9697,35,admin.,married,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9698,58,self-employed,married,university.degree,no,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9699,45,management,married,university.degree,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9700,39,technician,divorced,professional.course,no,yes,no,4,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9701,30,blue-collar,married,high.school,no,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9702,36,technician,married,high.school,no,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9703,29,admin.,married,university.degree,no,no,yes,5,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9704,42,self-employed,married,university.degree,no,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9705,39,technician,divorced,professional.course,no,yes,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9706,33,technician,married,professional.course,no,no,no,3,,0,,1.4,93.444,-36.1,4.966,5228.1,no
9707,35,technician,single,professional.course,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9708,34,entrepreneur,married,university.degree,,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9709,59,retired,married,basic.4y,no,yes,no,6,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9710,38,technician,divorced,high.school,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9711,39,admin.,married,university.degree,no,yes,no,4,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9712,32,admin.,single,university.degree,no,yes,yes,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9713,52,blue-collar,married,basic.4y,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9714,31,admin.,divorced,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9715,31,management,single,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9716,38,technician,divorced,high.school,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9717,34,admin.,single,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9718,43,admin.,married,high.school,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9719,33,technician,married,professional.course,no,yes,yes,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9720,44,admin.,divorced,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9721,50,admin.,married,high.school,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9722,29,technician,single,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9723,37,admin.,married,university.degree,,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9724,34,admin.,single,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9725,55,services,married,high.school,,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9726,49,services,married,high.school,no,yes,yes,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9727,45,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9728,36,technician,married,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9729,44,admin.,married,high.school,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9730,43,management,divorced,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9731,32,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9732,32,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9733,45,blue-collar,married,basic.4y,,yes,yes,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9734,49,services,married,high.school,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9735,38,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9736,33,admin.,single,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9737,29,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9738,41,self-employed,married,professional.course,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9739,45,services,married,high.school,,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9740,37,admin.,married,university.degree,,yes,yes,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9741,59,retired,married,basic.4y,,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9742,29,admin.,single,high.school,,yes,no,4,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9743,50,admin.,married,basic.4y,,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9744,55,services,married,high.school,,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9745,40,admin.,divorced,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9746,35,admin.,single,university.degree,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9747,31,admin.,married,university.degree,,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9748,52,services,married,high.school,,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9749,36,housemaid,married,basic.6y,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9750,56,retired,married,basic.4y,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9751,37,admin.,married,university.degree,no,no,yes,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9752,47,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9753,38,technician,divorced,high.school,no,no,no,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9754,32,admin.,single,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9755,32,admin.,single,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9756,30,admin.,single,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9757,33,admin.,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9758,30,admin.,single,university.degree,no,no,yes,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9759,44,management,married,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9760,39,technician,divorced,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9761,39,management,married,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9762,59,retired,married,basic.9y,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9763,34,technician,single,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9764,33,technician,married,professional.course,no,yes,yes,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9765,35,technician,married,professional.course,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9766,37,technician,single,professional.course,no,yes,yes,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9767,37,technician,single,professional.course,no,yes,yes,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9768,36,technician,single,professional.course,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9769,34,technician,married,professional.course,,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9770,50,management,married,university.degree,,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9771,37,technician,single,professional.course,,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9772,36,technician,married,high.school,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9773,39,technician,married,high.school,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9774,36,housemaid,married,basic.6y,no,no,no,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9775,35,technician,married,university.degree,,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9776,41,self-employed,married,university.degree,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9777,36,housemaid,married,basic.6y,no,no,no,9,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9778,36,housemaid,married,basic.6y,no,no,no,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9779,50,technician,married,professional.course,,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9780,30,technician,single,high.school,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9781,36,admin.,married,university.degree,no,no,no,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9782,45,admin.,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9783,33,technician,single,high.school,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9784,43,technician,married,professional.course,,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9785,39,management,married,university.degree,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9786,42,technician,married,high.school,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9787,35,technician,married,professional.course,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9788,36,self-employed,married,high.school,,yes,no,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9789,55,services,married,high.school,,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9790,48,entrepreneur,married,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9791,31,admin.,single,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9792,53,blue-collar,married,basic.4y,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9793,31,admin.,single,university.degree,no,yes,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9794,29,technician,married,university.degree,,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9795,37,technician,divorced,professional.course,no,yes,yes,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9796,36,admin.,married,university.degree,no,yes,yes,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9797,56,retired,married,basic.4y,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9798,32,admin.,married,university.degree,,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9799,49,blue-collar,married,basic.6y,no,no,no,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9800,52,technician,married,professional.course,no,yes,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9801,49,management,married,university.degree,no,no,no,5,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9802,30,technician,married,university.degree,no,no,no,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9803,36,admin.,married,university.degree,no,yes,yes,3,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9804,30,technician,single,university.degree,no,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9805,55,admin.,married,professional.course,no,no,no,4,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9806,30,technician,single,high.school,,no,no,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9807,30,admin.,single,university.degree,no,yes,yes,2,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9808,51,housemaid,married,basic.4y,,no,no,7,,0,,1.4,93.444,-36.1,4.965,5228.1,no
9809,44,admin.,married,high.school,no,yes,yes,1,,0,,1.4,93.444,-36.1,4.965,5228.1,no
